time_key,full_time,hour,minute,second,period,shift
938,00:09:38.0000000,0,9,38,AM,Night
939,00:09:39.0000000,0,9,39,AM,Night
940,00:09:40.0000000,0,9,40,AM,Night
941,00:09:41.0000000,0,9,41,AM,Night
942,00:09:42.0000000,0,9,42,AM,Night
943,00:09:43.0000000,0,9,43,AM,Night
944,00:09:44.0000000,0,9,44,AM,Night
945,00:09:45.0000000,0,9,45,AM,Night
946,00:09:46.0000000,0,9,46,AM,Night
947,00:09:47.0000000,0,9,47,AM,Night
948,00:09:48.0000000,0,9,48,AM,Night
949,00:09:49.0000000,0,9,49,AM,Night
950,00:09:50.0000000,0,9,50,AM,Night
951,00:09:51.0000000,0,9,51,AM,Night
952,00:09:52.0000000,0,9,52,AM,Night
953,00:09:53.0000000,0,9,53,AM,Night
954,00:09:54.0000000,0,9,54,AM,Night
955,00:09:55.0000000,0,9,55,AM,Night
956,00:09:56.0000000,0,9,56,AM,Night
957,00:09:57.0000000,0,9,57,AM,Night
958,00:09:58.0000000,0,9,58,AM,Night
959,00:09:59.0000000,0,9,59,AM,Night
1000,00:10:00.0000000,0,10,0,AM,Night
1001,00:10:01.0000000,0,10,1,AM,Night
1002,00:10:02.0000000,0,10,2,AM,Night
1003,00:10:03.0000000,0,10,3,AM,Night
1004,00:10:04.0000000,0,10,4,AM,Night
1005,00:10:05.0000000,0,10,5,AM,Night
1006,00:10:06.0000000,0,10,6,AM,Night
1007,00:10:07.0000000,0,10,7,AM,Night
1008,00:10:08.0000000,0,10,8,AM,Night
1009,00:10:09.0000000,0,10,9,AM,Night
1010,00:10:10.0000000,0,10,10,AM,Night
1011,00:10:11.0000000,0,10,11,AM,Night
1012,00:10:12.0000000,0,10,12,AM,Night
1013,00:10:13.0000000,0,10,13,AM,Night
1014,00:10:14.0000000,0,10,14,AM,Night
1015,00:10:15.0000000,0,10,15,AM,Night
1016,00:10:16.0000000,0,10,16,AM,Night
1017,00:10:17.0000000,0,10,17,AM,Night
1018,00:10:18.0000000,0,10,18,AM,Night
1019,00:10:19.0000000,0,10,19,AM,Night
1020,00:10:20.0000000,0,10,20,AM,Night
1021,00:10:21.0000000,0,10,21,AM,Night
1022,00:10:22.0000000,0,10,22,AM,Night
1023,00:10:23.0000000,0,10,23,AM,Night
1024,00:10:24.0000000,0,10,24,AM,Night
1025,00:10:25.0000000,0,10,25,AM,Night
1026,00:10:26.0000000,0,10,26,AM,Night
1027,00:10:27.0000000,0,10,27,AM,Night
1028,00:10:28.0000000,0,10,28,AM,Night
1029,00:10:29.0000000,0,10,29,AM,Night
1030,00:10:30.0000000,0,10,30,AM,Night
1031,00:10:31.0000000,0,10,31,AM,Night
1032,00:10:32.0000000,0,10,32,AM,Night
1033,00:10:33.0000000,0,10,33,AM,Night
1034,00:10:34.0000000,0,10,34,AM,Night
1035,00:10:35.0000000,0,10,35,AM,Night
1036,00:10:36.0000000,0,10,36,AM,Night
1037,00:10:37.0000000,0,10,37,AM,Night
1038,00:10:38.0000000,0,10,38,AM,Night
1039,00:10:39.0000000,0,10,39,AM,Night
1040,00:10:40.0000000,0,10,40,AM,Night
1041,00:10:41.0000000,0,10,41,AM,Night
1042,00:10:42.0000000,0,10,42,AM,Night
1043,00:10:43.0000000,0,10,43,AM,Night
1044,00:10:44.0000000,0,10,44,AM,Night
1045,00:10:45.0000000,0,10,45,AM,Night
1046,00:10:46.0000000,0,10,46,AM,Night
1047,00:10:47.0000000,0,10,47,AM,Night
1048,00:10:48.0000000,0,10,48,AM,Night
1049,00:10:49.0000000,0,10,49,AM,Night
1050,00:10:50.0000000,0,10,50,AM,Night
1051,00:10:51.0000000,0,10,51,AM,Night
1052,00:10:52.0000000,0,10,52,AM,Night
1053,00:10:53.0000000,0,10,53,AM,Night
1054,00:10:54.0000000,0,10,54,AM,Night
1055,00:10:55.0000000,0,10,55,AM,Night
1056,00:10:56.0000000,0,10,56,AM,Night
1057,00:10:57.0000000,0,10,57,AM,Night
1058,00:10:58.0000000,0,10,58,AM,Night
1059,00:10:59.0000000,0,10,59,AM,Night
1100,00:11:00.0000000,0,11,0,AM,Night
1101,00:11:01.0000000,0,11,1,AM,Night
1102,00:11:02.0000000,0,11,2,AM,Night
1103,00:11:03.0000000,0,11,3,AM,Night
1104,00:11:04.0000000,0,11,4,AM,Night
1105,00:11:05.0000000,0,11,5,AM,Night
1106,00:11:06.0000000,0,11,6,AM,Night
1107,00:11:07.0000000,0,11,7,AM,Night
1108,00:11:08.0000000,0,11,8,AM,Night
1109,00:11:09.0000000,0,11,9,AM,Night
1110,00:11:10.0000000,0,11,10,AM,Night
1111,00:11:11.0000000,0,11,11,AM,Night
1112,00:11:12.0000000,0,11,12,AM,Night
1113,00:11:13.0000000,0,11,13,AM,Night
1114,00:11:14.0000000,0,11,14,AM,Night
1115,00:11:15.0000000,0,11,15,AM,Night
1116,00:11:16.0000000,0,11,16,AM,Night
1117,00:11:17.0000000,0,11,17,AM,Night
1118,00:11:18.0000000,0,11,18,AM,Night
1119,00:11:19.0000000,0,11,19,AM,Night
1120,00:11:20.0000000,0,11,20,AM,Night
1121,00:11:21.0000000,0,11,21,AM,Night
1122,00:11:22.0000000,0,11,22,AM,Night
1123,00:11:23.0000000,0,11,23,AM,Night
1124,00:11:24.0000000,0,11,24,AM,Night
1125,00:11:25.0000000,0,11,25,AM,Night
1126,00:11:26.0000000,0,11,26,AM,Night
1127,00:11:27.0000000,0,11,27,AM,Night
1128,00:11:28.0000000,0,11,28,AM,Night
1129,00:11:29.0000000,0,11,29,AM,Night
1130,00:11:30.0000000,0,11,30,AM,Night
1131,00:11:31.0000000,0,11,31,AM,Night
1132,00:11:32.0000000,0,11,32,AM,Night
1133,00:11:33.0000000,0,11,33,AM,Night
1134,00:11:34.0000000,0,11,34,AM,Night
1135,00:11:35.0000000,0,11,35,AM,Night
1136,00:11:36.0000000,0,11,36,AM,Night
1137,00:11:37.0000000,0,11,37,AM,Night
1138,00:11:38.0000000,0,11,38,AM,Night
1139,00:11:39.0000000,0,11,39,AM,Night
1140,00:11:40.0000000,0,11,40,AM,Night
1141,00:11:41.0000000,0,11,41,AM,Night
1142,00:11:42.0000000,0,11,42,AM,Night
1143,00:11:43.0000000,0,11,43,AM,Night
1144,00:11:44.0000000,0,11,44,AM,Night
1145,00:11:45.0000000,0,11,45,AM,Night
1146,00:11:46.0000000,0,11,46,AM,Night
1147,00:11:47.0000000,0,11,47,AM,Night
1148,00:11:48.0000000,0,11,48,AM,Night
1149,00:11:49.0000000,0,11,49,AM,Night
1150,00:11:50.0000000,0,11,50,AM,Night
1151,00:11:51.0000000,0,11,51,AM,Night
1152,00:11:52.0000000,0,11,52,AM,Night
1153,00:11:53.0000000,0,11,53,AM,Night
1154,00:11:54.0000000,0,11,54,AM,Night
1155,00:11:55.0000000,0,11,55,AM,Night
1156,00:11:56.0000000,0,11,56,AM,Night
1157,00:11:57.0000000,0,11,57,AM,Night
1158,00:11:58.0000000,0,11,58,AM,Night
1159,00:11:59.0000000,0,11,59,AM,Night
1200,00:12:00.0000000,0,12,0,AM,Night
1201,00:12:01.0000000,0,12,1,AM,Night
1202,00:12:02.0000000,0,12,2,AM,Night
1203,00:12:03.0000000,0,12,3,AM,Night
1204,00:12:04.0000000,0,12,4,AM,Night
1205,00:12:05.0000000,0,12,5,AM,Night
1206,00:12:06.0000000,0,12,6,AM,Night
1207,00:12:07.0000000,0,12,7,AM,Night
1208,00:12:08.0000000,0,12,8,AM,Night
1209,00:12:09.0000000,0,12,9,AM,Night
1210,00:12:10.0000000,0,12,10,AM,Night
1211,00:12:11.0000000,0,12,11,AM,Night
1212,00:12:12.0000000,0,12,12,AM,Night
1213,00:12:13.0000000,0,12,13,AM,Night
1214,00:12:14.0000000,0,12,14,AM,Night
1215,00:12:15.0000000,0,12,15,AM,Night
1216,00:12:16.0000000,0,12,16,AM,Night
1217,00:12:17.0000000,0,12,17,AM,Night
1218,00:12:18.0000000,0,12,18,AM,Night
1219,00:12:19.0000000,0,12,19,AM,Night
1220,00:12:20.0000000,0,12,20,AM,Night
1221,00:12:21.0000000,0,12,21,AM,Night
1222,00:12:22.0000000,0,12,22,AM,Night
1223,00:12:23.0000000,0,12,23,AM,Night
1224,00:12:24.0000000,0,12,24,AM,Night
1225,00:12:25.0000000,0,12,25,AM,Night
1226,00:12:26.0000000,0,12,26,AM,Night
1227,00:12:27.0000000,0,12,27,AM,Night
1228,00:12:28.0000000,0,12,28,AM,Night
1229,00:12:29.0000000,0,12,29,AM,Night
1230,00:12:30.0000000,0,12,30,AM,Night
1231,00:12:31.0000000,0,12,31,AM,Night
1232,00:12:32.0000000,0,12,32,AM,Night
1233,00:12:33.0000000,0,12,33,AM,Night
1234,00:12:34.0000000,0,12,34,AM,Night
1235,00:12:35.0000000,0,12,35,AM,Night
1236,00:12:36.0000000,0,12,36,AM,Night
1237,00:12:37.0000000,0,12,37,AM,Night
1238,00:12:38.0000000,0,12,38,AM,Night
1239,00:12:39.0000000,0,12,39,AM,Night
1240,00:12:40.0000000,0,12,40,AM,Night
1241,00:12:41.0000000,0,12,41,AM,Night
1242,00:12:42.0000000,0,12,42,AM,Night
1243,00:12:43.0000000,0,12,43,AM,Night
1244,00:12:44.0000000,0,12,44,AM,Night
1245,00:12:45.0000000,0,12,45,AM,Night
1246,00:12:46.0000000,0,12,46,AM,Night
1247,00:12:47.0000000,0,12,47,AM,Night
1248,00:12:48.0000000,0,12,48,AM,Night
1249,00:12:49.0000000,0,12,49,AM,Night
1250,00:12:50.0000000,0,12,50,AM,Night
1251,00:12:51.0000000,0,12,51,AM,Night
1252,00:12:52.0000000,0,12,52,AM,Night
1253,00:12:53.0000000,0,12,53,AM,Night
1254,00:12:54.0000000,0,12,54,AM,Night
1255,00:12:55.0000000,0,12,55,AM,Night
1256,00:12:56.0000000,0,12,56,AM,Night
1257,00:12:57.0000000,0,12,57,AM,Night
1258,00:12:58.0000000,0,12,58,AM,Night
1259,00:12:59.0000000,0,12,59,AM,Night
1300,00:13:00.0000000,0,13,0,AM,Night
1301,00:13:01.0000000,0,13,1,AM,Night
1302,00:13:02.0000000,0,13,2,AM,Night
1303,00:13:03.0000000,0,13,3,AM,Night
1304,00:13:04.0000000,0,13,4,AM,Night
1305,00:13:05.0000000,0,13,5,AM,Night
1306,00:13:06.0000000,0,13,6,AM,Night
1307,00:13:07.0000000,0,13,7,AM,Night
1308,00:13:08.0000000,0,13,8,AM,Night
1309,00:13:09.0000000,0,13,9,AM,Night
1310,00:13:10.0000000,0,13,10,AM,Night
1311,00:13:11.0000000,0,13,11,AM,Night
1312,00:13:12.0000000,0,13,12,AM,Night
1313,00:13:13.0000000,0,13,13,AM,Night
1314,00:13:14.0000000,0,13,14,AM,Night
1315,00:13:15.0000000,0,13,15,AM,Night
1316,00:13:16.0000000,0,13,16,AM,Night
1317,00:13:17.0000000,0,13,17,AM,Night
1318,00:13:18.0000000,0,13,18,AM,Night
1319,00:13:19.0000000,0,13,19,AM,Night
1320,00:13:20.0000000,0,13,20,AM,Night
1321,00:13:21.0000000,0,13,21,AM,Night
1322,00:13:22.0000000,0,13,22,AM,Night
1323,00:13:23.0000000,0,13,23,AM,Night
1324,00:13:24.0000000,0,13,24,AM,Night
1325,00:13:25.0000000,0,13,25,AM,Night
1326,00:13:26.0000000,0,13,26,AM,Night
1327,00:13:27.0000000,0,13,27,AM,Night
1328,00:13:28.0000000,0,13,28,AM,Night
1329,00:13:29.0000000,0,13,29,AM,Night
1330,00:13:30.0000000,0,13,30,AM,Night
1331,00:13:31.0000000,0,13,31,AM,Night
1332,00:13:32.0000000,0,13,32,AM,Night
1333,00:13:33.0000000,0,13,33,AM,Night
1334,00:13:34.0000000,0,13,34,AM,Night
1335,00:13:35.0000000,0,13,35,AM,Night
1336,00:13:36.0000000,0,13,36,AM,Night
1337,00:13:37.0000000,0,13,37,AM,Night
1338,00:13:38.0000000,0,13,38,AM,Night
1339,00:13:39.0000000,0,13,39,AM,Night
1340,00:13:40.0000000,0,13,40,AM,Night
1341,00:13:41.0000000,0,13,41,AM,Night
1342,00:13:42.0000000,0,13,42,AM,Night
1343,00:13:43.0000000,0,13,43,AM,Night
1344,00:13:44.0000000,0,13,44,AM,Night
1345,00:13:45.0000000,0,13,45,AM,Night
1346,00:13:46.0000000,0,13,46,AM,Night
1347,00:13:47.0000000,0,13,47,AM,Night
1348,00:13:48.0000000,0,13,48,AM,Night
1349,00:13:49.0000000,0,13,49,AM,Night
1350,00:13:50.0000000,0,13,50,AM,Night
1351,00:13:51.0000000,0,13,51,AM,Night
1352,00:13:52.0000000,0,13,52,AM,Night
1353,00:13:53.0000000,0,13,53,AM,Night
1354,00:13:54.0000000,0,13,54,AM,Night
1355,00:13:55.0000000,0,13,55,AM,Night
1356,00:13:56.0000000,0,13,56,AM,Night
1357,00:13:57.0000000,0,13,57,AM,Night
1358,00:13:58.0000000,0,13,58,AM,Night
1359,00:13:59.0000000,0,13,59,AM,Night
1400,00:14:00.0000000,0,14,0,AM,Night
1401,00:14:01.0000000,0,14,1,AM,Night
1402,00:14:02.0000000,0,14,2,AM,Night
1403,00:14:03.0000000,0,14,3,AM,Night
1404,00:14:04.0000000,0,14,4,AM,Night
1405,00:14:05.0000000,0,14,5,AM,Night
1406,00:14:06.0000000,0,14,6,AM,Night
1407,00:14:07.0000000,0,14,7,AM,Night
1408,00:14:08.0000000,0,14,8,AM,Night
1409,00:14:09.0000000,0,14,9,AM,Night
1410,00:14:10.0000000,0,14,10,AM,Night
1411,00:14:11.0000000,0,14,11,AM,Night
1412,00:14:12.0000000,0,14,12,AM,Night
1413,00:14:13.0000000,0,14,13,AM,Night
1414,00:14:14.0000000,0,14,14,AM,Night
1415,00:14:15.0000000,0,14,15,AM,Night
1416,00:14:16.0000000,0,14,16,AM,Night
1417,00:14:17.0000000,0,14,17,AM,Night
1418,00:14:18.0000000,0,14,18,AM,Night
1419,00:14:19.0000000,0,14,19,AM,Night
1420,00:14:20.0000000,0,14,20,AM,Night
1421,00:14:21.0000000,0,14,21,AM,Night
1422,00:14:22.0000000,0,14,22,AM,Night
1423,00:14:23.0000000,0,14,23,AM,Night
1424,00:14:24.0000000,0,14,24,AM,Night
1425,00:14:25.0000000,0,14,25,AM,Night
1426,00:14:26.0000000,0,14,26,AM,Night
1427,00:14:27.0000000,0,14,27,AM,Night
1428,00:14:28.0000000,0,14,28,AM,Night
1429,00:14:29.0000000,0,14,29,AM,Night
1430,00:14:30.0000000,0,14,30,AM,Night
1431,00:14:31.0000000,0,14,31,AM,Night
1432,00:14:32.0000000,0,14,32,AM,Night
1433,00:14:33.0000000,0,14,33,AM,Night
1434,00:14:34.0000000,0,14,34,AM,Night
1435,00:14:35.0000000,0,14,35,AM,Night
1436,00:14:36.0000000,0,14,36,AM,Night
1437,00:14:37.0000000,0,14,37,AM,Night
1438,00:14:38.0000000,0,14,38,AM,Night
1439,00:14:39.0000000,0,14,39,AM,Night
1440,00:14:40.0000000,0,14,40,AM,Night
1441,00:14:41.0000000,0,14,41,AM,Night
1442,00:14:42.0000000,0,14,42,AM,Night
1443,00:14:43.0000000,0,14,43,AM,Night
1444,00:14:44.0000000,0,14,44,AM,Night
1445,00:14:45.0000000,0,14,45,AM,Night
1446,00:14:46.0000000,0,14,46,AM,Night
1447,00:14:47.0000000,0,14,47,AM,Night
1448,00:14:48.0000000,0,14,48,AM,Night
1449,00:14:49.0000000,0,14,49,AM,Night
1450,00:14:50.0000000,0,14,50,AM,Night
1451,00:14:51.0000000,0,14,51,AM,Night
1452,00:14:52.0000000,0,14,52,AM,Night
1453,00:14:53.0000000,0,14,53,AM,Night
1454,00:14:54.0000000,0,14,54,AM,Night
1455,00:14:55.0000000,0,14,55,AM,Night
1456,00:14:56.0000000,0,14,56,AM,Night
1457,00:14:57.0000000,0,14,57,AM,Night
1458,00:14:58.0000000,0,14,58,AM,Night
1459,00:14:59.0000000,0,14,59,AM,Night
1500,00:15:00.0000000,0,15,0,AM,Night
1501,00:15:01.0000000,0,15,1,AM,Night
1502,00:15:02.0000000,0,15,2,AM,Night
1503,00:15:03.0000000,0,15,3,AM,Night
1504,00:15:04.0000000,0,15,4,AM,Night
1505,00:15:05.0000000,0,15,5,AM,Night
1506,00:15:06.0000000,0,15,6,AM,Night
1507,00:15:07.0000000,0,15,7,AM,Night
1508,00:15:08.0000000,0,15,8,AM,Night
1509,00:15:09.0000000,0,15,9,AM,Night
1510,00:15:10.0000000,0,15,10,AM,Night
1511,00:15:11.0000000,0,15,11,AM,Night
1512,00:15:12.0000000,0,15,12,AM,Night
1513,00:15:13.0000000,0,15,13,AM,Night
1514,00:15:14.0000000,0,15,14,AM,Night
1515,00:15:15.0000000,0,15,15,AM,Night
1516,00:15:16.0000000,0,15,16,AM,Night
1517,00:15:17.0000000,0,15,17,AM,Night
1518,00:15:18.0000000,0,15,18,AM,Night
1519,00:15:19.0000000,0,15,19,AM,Night
1520,00:15:20.0000000,0,15,20,AM,Night
1521,00:15:21.0000000,0,15,21,AM,Night
1522,00:15:22.0000000,0,15,22,AM,Night
1523,00:15:23.0000000,0,15,23,AM,Night
1524,00:15:24.0000000,0,15,24,AM,Night
1525,00:15:25.0000000,0,15,25,AM,Night
1526,00:15:26.0000000,0,15,26,AM,Night
1527,00:15:27.0000000,0,15,27,AM,Night
1528,00:15:28.0000000,0,15,28,AM,Night
1529,00:15:29.0000000,0,15,29,AM,Night
1530,00:15:30.0000000,0,15,30,AM,Night
1531,00:15:31.0000000,0,15,31,AM,Night
1532,00:15:32.0000000,0,15,32,AM,Night
1533,00:15:33.0000000,0,15,33,AM,Night
1534,00:15:34.0000000,0,15,34,AM,Night
1535,00:15:35.0000000,0,15,35,AM,Night
1536,00:15:36.0000000,0,15,36,AM,Night
1537,00:15:37.0000000,0,15,37,AM,Night
1538,00:15:38.0000000,0,15,38,AM,Night
1539,00:15:39.0000000,0,15,39,AM,Night
1540,00:15:40.0000000,0,15,40,AM,Night
1541,00:15:41.0000000,0,15,41,AM,Night
1542,00:15:42.0000000,0,15,42,AM,Night
1543,00:15:43.0000000,0,15,43,AM,Night
1544,00:15:44.0000000,0,15,44,AM,Night
1545,00:15:45.0000000,0,15,45,AM,Night
1546,00:15:46.0000000,0,15,46,AM,Night
1547,00:15:47.0000000,0,15,47,AM,Night
1548,00:15:48.0000000,0,15,48,AM,Night
1549,00:15:49.0000000,0,15,49,AM,Night
1550,00:15:50.0000000,0,15,50,AM,Night
1551,00:15:51.0000000,0,15,51,AM,Night
1552,00:15:52.0000000,0,15,52,AM,Night
1553,00:15:53.0000000,0,15,53,AM,Night
1554,00:15:54.0000000,0,15,54,AM,Night
1555,00:15:55.0000000,0,15,55,AM,Night
1556,00:15:56.0000000,0,15,56,AM,Night
1557,00:15:57.0000000,0,15,57,AM,Night
1558,00:15:58.0000000,0,15,58,AM,Night
1559,00:15:59.0000000,0,15,59,AM,Night
1600,00:16:00.0000000,0,16,0,AM,Night
1601,00:16:01.0000000,0,16,1,AM,Night
1602,00:16:02.0000000,0,16,2,AM,Night
1603,00:16:03.0000000,0,16,3,AM,Night
1604,00:16:04.0000000,0,16,4,AM,Night
1605,00:16:05.0000000,0,16,5,AM,Night
1606,00:16:06.0000000,0,16,6,AM,Night
1607,00:16:07.0000000,0,16,7,AM,Night
1608,00:16:08.0000000,0,16,8,AM,Night
1609,00:16:09.0000000,0,16,9,AM,Night
1610,00:16:10.0000000,0,16,10,AM,Night
1611,00:16:11.0000000,0,16,11,AM,Night
1612,00:16:12.0000000,0,16,12,AM,Night
1613,00:16:13.0000000,0,16,13,AM,Night
1614,00:16:14.0000000,0,16,14,AM,Night
1615,00:16:15.0000000,0,16,15,AM,Night
1616,00:16:16.0000000,0,16,16,AM,Night
1617,00:16:17.0000000,0,16,17,AM,Night
1618,00:16:18.0000000,0,16,18,AM,Night
1619,00:16:19.0000000,0,16,19,AM,Night
1620,00:16:20.0000000,0,16,20,AM,Night
1621,00:16:21.0000000,0,16,21,AM,Night
1622,00:16:22.0000000,0,16,22,AM,Night
1623,00:16:23.0000000,0,16,23,AM,Night
1624,00:16:24.0000000,0,16,24,AM,Night
1625,00:16:25.0000000,0,16,25,AM,Night
1626,00:16:26.0000000,0,16,26,AM,Night
1627,00:16:27.0000000,0,16,27,AM,Night
1628,00:16:28.0000000,0,16,28,AM,Night
1629,00:16:29.0000000,0,16,29,AM,Night
1630,00:16:30.0000000,0,16,30,AM,Night
1631,00:16:31.0000000,0,16,31,AM,Night
1632,00:16:32.0000000,0,16,32,AM,Night
1633,00:16:33.0000000,0,16,33,AM,Night
1634,00:16:34.0000000,0,16,34,AM,Night
1635,00:16:35.0000000,0,16,35,AM,Night
1636,00:16:36.0000000,0,16,36,AM,Night
1637,00:16:37.0000000,0,16,37,AM,Night
1638,00:16:38.0000000,0,16,38,AM,Night
1639,00:16:39.0000000,0,16,39,AM,Night
1640,00:16:40.0000000,0,16,40,AM,Night
1641,00:16:41.0000000,0,16,41,AM,Night
1642,00:16:42.0000000,0,16,42,AM,Night
1643,00:16:43.0000000,0,16,43,AM,Night
1644,00:16:44.0000000,0,16,44,AM,Night
1645,00:16:45.0000000,0,16,45,AM,Night
1646,00:16:46.0000000,0,16,46,AM,Night
1647,00:16:47.0000000,0,16,47,AM,Night
1648,00:16:48.0000000,0,16,48,AM,Night
1649,00:16:49.0000000,0,16,49,AM,Night
1650,00:16:50.0000000,0,16,50,AM,Night
1651,00:16:51.0000000,0,16,51,AM,Night
1652,00:16:52.0000000,0,16,52,AM,Night
1653,00:16:53.0000000,0,16,53,AM,Night
1654,00:16:54.0000000,0,16,54,AM,Night
1655,00:16:55.0000000,0,16,55,AM,Night
1656,00:16:56.0000000,0,16,56,AM,Night
1657,00:16:57.0000000,0,16,57,AM,Night
1658,00:16:58.0000000,0,16,58,AM,Night
1659,00:16:59.0000000,0,16,59,AM,Night
1700,00:17:00.0000000,0,17,0,AM,Night
1701,00:17:01.0000000,0,17,1,AM,Night
1702,00:17:02.0000000,0,17,2,AM,Night
1703,00:17:03.0000000,0,17,3,AM,Night
1704,00:17:04.0000000,0,17,4,AM,Night
1705,00:17:05.0000000,0,17,5,AM,Night
1706,00:17:06.0000000,0,17,6,AM,Night
1707,00:17:07.0000000,0,17,7,AM,Night
1708,00:17:08.0000000,0,17,8,AM,Night
1709,00:17:09.0000000,0,17,9,AM,Night
1710,00:17:10.0000000,0,17,10,AM,Night
1711,00:17:11.0000000,0,17,11,AM,Night
1712,00:17:12.0000000,0,17,12,AM,Night
1713,00:17:13.0000000,0,17,13,AM,Night
1714,00:17:14.0000000,0,17,14,AM,Night
1715,00:17:15.0000000,0,17,15,AM,Night
1716,00:17:16.0000000,0,17,16,AM,Night
1717,00:17:17.0000000,0,17,17,AM,Night
1718,00:17:18.0000000,0,17,18,AM,Night
1719,00:17:19.0000000,0,17,19,AM,Night
1720,00:17:20.0000000,0,17,20,AM,Night
1721,00:17:21.0000000,0,17,21,AM,Night
1722,00:17:22.0000000,0,17,22,AM,Night
1723,00:17:23.0000000,0,17,23,AM,Night
1724,00:17:24.0000000,0,17,24,AM,Night
1725,00:17:25.0000000,0,17,25,AM,Night
1726,00:17:26.0000000,0,17,26,AM,Night
1727,00:17:27.0000000,0,17,27,AM,Night
1728,00:17:28.0000000,0,17,28,AM,Night
1729,00:17:29.0000000,0,17,29,AM,Night
1730,00:17:30.0000000,0,17,30,AM,Night
1731,00:17:31.0000000,0,17,31,AM,Night
1732,00:17:32.0000000,0,17,32,AM,Night
1733,00:17:33.0000000,0,17,33,AM,Night
1734,00:17:34.0000000,0,17,34,AM,Night
1735,00:17:35.0000000,0,17,35,AM,Night
1736,00:17:36.0000000,0,17,36,AM,Night
1737,00:17:37.0000000,0,17,37,AM,Night
1738,00:17:38.0000000,0,17,38,AM,Night
1739,00:17:39.0000000,0,17,39,AM,Night
1740,00:17:40.0000000,0,17,40,AM,Night
1741,00:17:41.0000000,0,17,41,AM,Night
1742,00:17:42.0000000,0,17,42,AM,Night
1743,00:17:43.0000000,0,17,43,AM,Night
1744,00:17:44.0000000,0,17,44,AM,Night
1745,00:17:45.0000000,0,17,45,AM,Night
1746,00:17:46.0000000,0,17,46,AM,Night
1747,00:17:47.0000000,0,17,47,AM,Night
1748,00:17:48.0000000,0,17,48,AM,Night
1749,00:17:49.0000000,0,17,49,AM,Night
1750,00:17:50.0000000,0,17,50,AM,Night
1751,00:17:51.0000000,0,17,51,AM,Night
1752,00:17:52.0000000,0,17,52,AM,Night
1753,00:17:53.0000000,0,17,53,AM,Night
1754,00:17:54.0000000,0,17,54,AM,Night
1755,00:17:55.0000000,0,17,55,AM,Night
1756,00:17:56.0000000,0,17,56,AM,Night
1757,00:17:57.0000000,0,17,57,AM,Night
1758,00:17:58.0000000,0,17,58,AM,Night
1759,00:17:59.0000000,0,17,59,AM,Night
1800,00:18:00.0000000,0,18,0,AM,Night
1801,00:18:01.0000000,0,18,1,AM,Night
1802,00:18:02.0000000,0,18,2,AM,Night
1803,00:18:03.0000000,0,18,3,AM,Night
1804,00:18:04.0000000,0,18,4,AM,Night
1805,00:18:05.0000000,0,18,5,AM,Night
1806,00:18:06.0000000,0,18,6,AM,Night
1807,00:18:07.0000000,0,18,7,AM,Night
1808,00:18:08.0000000,0,18,8,AM,Night
1809,00:18:09.0000000,0,18,9,AM,Night
1810,00:18:10.0000000,0,18,10,AM,Night
1811,00:18:11.0000000,0,18,11,AM,Night
1812,00:18:12.0000000,0,18,12,AM,Night
1813,00:18:13.0000000,0,18,13,AM,Night
1814,00:18:14.0000000,0,18,14,AM,Night
1815,00:18:15.0000000,0,18,15,AM,Night
1816,00:18:16.0000000,0,18,16,AM,Night
1817,00:18:17.0000000,0,18,17,AM,Night
1818,00:18:18.0000000,0,18,18,AM,Night
1819,00:18:19.0000000,0,18,19,AM,Night
1820,00:18:20.0000000,0,18,20,AM,Night
1821,00:18:21.0000000,0,18,21,AM,Night
1822,00:18:22.0000000,0,18,22,AM,Night
1823,00:18:23.0000000,0,18,23,AM,Night
1824,00:18:24.0000000,0,18,24,AM,Night
1825,00:18:25.0000000,0,18,25,AM,Night
1826,00:18:26.0000000,0,18,26,AM,Night
1827,00:18:27.0000000,0,18,27,AM,Night
1828,00:18:28.0000000,0,18,28,AM,Night
1829,00:18:29.0000000,0,18,29,AM,Night
1830,00:18:30.0000000,0,18,30,AM,Night
1831,00:18:31.0000000,0,18,31,AM,Night
1832,00:18:32.0000000,0,18,32,AM,Night
1833,00:18:33.0000000,0,18,33,AM,Night
1834,00:18:34.0000000,0,18,34,AM,Night
1835,00:18:35.0000000,0,18,35,AM,Night
1836,00:18:36.0000000,0,18,36,AM,Night
1837,00:18:37.0000000,0,18,37,AM,Night
1838,00:18:38.0000000,0,18,38,AM,Night
1839,00:18:39.0000000,0,18,39,AM,Night
1840,00:18:40.0000000,0,18,40,AM,Night
1841,00:18:41.0000000,0,18,41,AM,Night
1842,00:18:42.0000000,0,18,42,AM,Night
1843,00:18:43.0000000,0,18,43,AM,Night
1844,00:18:44.0000000,0,18,44,AM,Night
1845,00:18:45.0000000,0,18,45,AM,Night
1846,00:18:46.0000000,0,18,46,AM,Night
1847,00:18:47.0000000,0,18,47,AM,Night
1848,00:18:48.0000000,0,18,48,AM,Night
1849,00:18:49.0000000,0,18,49,AM,Night
1850,00:18:50.0000000,0,18,50,AM,Night
1851,00:18:51.0000000,0,18,51,AM,Night
1852,00:18:52.0000000,0,18,52,AM,Night
1853,00:18:53.0000000,0,18,53,AM,Night
1854,00:18:54.0000000,0,18,54,AM,Night
1855,00:18:55.0000000,0,18,55,AM,Night
1856,00:18:56.0000000,0,18,56,AM,Night
1857,00:18:57.0000000,0,18,57,AM,Night
